sportradar_player_id,name,display_name,first_name,last_name,position,jersey,height,weight,birth_date,birth_place,experience,college,high_school,draft_year,draft_round,draft_pick,draft_team,status,rookie,years_pro,team_id,team_name,team_alias,team_market,updated,export_timestamp
8ba82150-ec6f-11ed-9d9c-457422097a88,Chris Smith,,Chris,Smith,DL,90.0,73,316.0,1999-12-15,"Detroit, MI, USA",2,Notre Dame,Cranbrook Kingswood (MI),,,,,ACT,,,c5a59daa-53a7-4de0-851f-fb12be893e9e,Lions,DET,Detroit,,2025-08-06T22:13:23.150991
8bb2d40a-6dd2-4108-9810-5def1b45f192,Alex Anzalone,,Alex,Anzalone,LB,34.0,75,234.0,1994-09-22,"Wyomissing, PA, USA",9,Florida,Wyomissing (PA),2017.0,3.0,,"{'id': '0d855753-ea21-4953-89f9-0e20aff9eb73', 'name': 'Saints', 'market': 'New Orleans', 'alias': 'NO', 'sr_id': 'sr:competitor:4425'}",ACT,,,c5a59daa-53a7-4de0-851f-fb12be893e9e,Lions,DET,Detroit,,2025-08-06T22:13:23.150995
8cb76d80-0326-474f-86c8-869a86405777,Zach Cunningham,,Zach,Cunningham,LB,52.0,75,230.0,1994-12-02,"Pinson, AL, USA",9,Vanderbilt,Pinson Valley (AL),2017.0,2.0,,"{'id': '82d2d380-3834-4938-835f-aec541e5ece7', 'name': 'Texans', 'market': 'Houston', 'alias': 'HOU', 'sr_id': 'sr:competitor:4324'}",ACT,,,c5a59daa-53a7-4de0-851f-fb12be893e9e,Lions,DET,Detroit,,2025-08-06T22:13:23.151000
8d8e7c70-07c2-11ef-a271-15abc56f35fa,Hogan Hatten,,Hogan,Hatten,LS,49.0,74,239.0,2000-08-06,"Scottsdale, AZ, USA",2,Idaho,Saguaro (AZ),,,,,ACT,,,c5a59daa-53a7-4de0-851f-fb12be893e9e,Lions,DET,Detroit,,2025-08-06T22:13:23.151003
9186aec0-6238-423f-aaa6-72a9e5fe2e89,Tate Ratledge,,Tate,Ratledge,OL,69.0,78,315.0,2001-04-26,"Rome, GA, USA",0,Georgia,Darlington (GA),2025.0,2.0,,"{'id': 'c5a59daa-53a7-4de0-851f-fb12be893e9e', 'name': 'Lions', 'market': 'Detroit', 'alias': 'DET', 'sr_id': 'sr:competitor:4419'}",ACT,,,c5a59daa-53a7-4de0-851f-fb12be893e9e,Lions,DET,Detroit,,2025-08-06T22:13:23.151011
942b9da8-e0c6-4087-886b-370fe357f5f3,Avonte Maddox,,Avonte,Maddox,CB,29.0,69,191.0,1996-03-31,"Detroit, MI, USA",8,Pittsburgh,Martin Luther King (MI),2018.0,4.0,,"{'id': '386bdbf9-9eea-4869-bb9a-274b0bc66e80', 'name': 'Eagles', 'market': 'Philadelphia', 'alias': 'PHI', 'sr_id': 'sr:competitor:4428'}",ACT,,,c5a59daa-53a7-4de0-851f-fb12be893e9e,Lions,DET,Detroit,,2025-08-06T22:13:23.151016
99a7f770-ea18-11ed-a93b-a93886fe0bfd,Jacob Saylors,,Jacob,Saylors,RB,48.0,71,195.0,2001-03-08,"Jasper, TN, USA",1,East Tennessee State,Marion County (IN),,,,,ACT,,,c5a59daa-53a7-4de0-851f-fb12be893e9e,Lions,DET,Detroit,,2025-08-06T22:13:23.151023
9ab1bdad-1be3-4d08-b982-c9e173192a66,Miles Frazier,,Miles,Frazier,OG,71.0,78,325.0,2001-09-12,"Camden, NJ, USA",0,LSU,Milford Academy (CT),2025.0,5.0,,"{'id': 'c5a59daa-53a7-4de0-851f-fb12be893e9e', 'name': 'Lions', 'market': 'Detroit', 'alias': 'DET', 'sr_id': 'sr:competitor:4419'}",PUP,,,c5a59daa-53a7-4de0-851f-fb12be893e9e,Lions,DET,Detroit,,2025-08-06T22:13:23.151027
9c2c9c29-516a-4e0f-8dcd-319291823370,Marcus Davenport,,Marcus,Davenport,DE,92.0,78,285.0,1996-09-04,"San Antonio, TX, USA",8,UTSA,John Paul Stevens (TX),2018.0,1.0,,"{'id': '0d855753-ea21-4953-89f9-0e20aff9eb73', 'name': 'Saints', 'market': 'New Orleans', 'alias': 'NO', 'sr_id': 'sr:competitor:4425'}",ACT,,,c5a59daa-53a7-4de0-851f-fb12be893e9e,Lions,DET,Detroit,,2025-08-06T22:13:23.151032
9c616fe0-2617-11f0-99ad-71dad835e87c,Zach Horton,,Zach,Horton,TE,40.0,76,252.0,,"Roanoke, VA, USA",0,Indiana,Lord Botetourt (VA),,,,,ACT,,,c5a59daa-53a7-4de0-851f-fb12be893e9e,Lions,DET,Detroit,,2025-08-06T22:13:23.151035
a3f67680-66f1-4efc-b21b-badd19467cc9,Trystan Colon,,Trystan,Colon,C,67.0,75,317.0,1998-03-23,"Webb City, MO, USA",6,Missouri,Webb City (MO),,,,,ACT,,,c5a59daa-53a7-4de0-851f-fb12be893e9e,Lions,DET,Detroit,,2025-08-06T22:13:23.151039
a756f0c5-c0c3-4d95-9a77-4fe1ef9baf93,Justin Herron,,Justin,Herron,OT,76.0,77,305.0,1995-11-27,"Silver Spring, MD, USA",6,Wake Forest,Bullis (MD),2020.0,6.0,,"{'id': '97354895-8c77-4fd4-a860-32e62ea7382a', 'name': 'Patriots', 'market': 'New England', 'alias': 'NE', 'sr_id': 'sr:competitor:4424'}",ACT,,,c5a59daa-53a7-4de0-851f-fb12be893e9e,Lions,DET,Detroit,,2025-08-06T22:13:23.151044
b1212770-07c0-11ef-ba3a-83e795e0f126,Morice Norris,,Morice,Norris,SAF,26.0,71,208.0,2000-09-27,"Fresno, CA, USA",1,Fresno State,Sanger (CA),,,,,ACT,,,c5a59daa-53a7-4de0-851f-fb12be893e9e,Lions,DET,Detroit,,2025-08-06T22:13:23.151056
b1927260-250e-11f0-9b43-3d8a3c00ab89,Keith Cooper Jr.,,Keith,Cooper,DL,64.0,77,280.0,,"Dickinson, TX, USA",0,Houston,Dickinson (TX),,,,,ACT,,,c5a59daa-53a7-4de0-851f-fb12be893e9e,Lions,DET,Detroit,,2025-08-06T22:13:23.151059
bb52aa90-ec71-11ed-a9ce-551f11053e13,Trevor Nowaske,,Trevor,Nowaske,LB,53.0,75,237.0,1998-11-07,"Canton, MI, USA",3,Saginaw Valley State,Salem (MI),,,,,ACT,,,c5a59daa-53a7-4de0-851f-fb12be893e9e,Lions,DET,Detroit,,2025-08-06T22:13:23.151068
bbeb74ae-87d4-417d-ba57-670391baf8ca,Rock Ya-Sin,,Rock,Ya-Sin,CB,23.0,71,195.0,1996-05-23,"Decatur, GA, USA",7,Temple,Southwest DeKalb (GA),2019.0,2.0,,"{'id': '82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9', 'name': 'Colts', 'market': 'Indianapolis', 'alias': 'IND', 'sr_id': 'sr:competitor:4421'}",ACT,,,c5a59daa-53a7-4de0-851f-fb12be893e9e,Lions,DET,Detroit,,2025-08-06T22:13:23.151072
bd14f200-0c9d-11ef-b4ed-99c2e96904b1,Jabari Small,,Jabari,Small,RB,42.0,71,213.0,2001-01-31,"Memphis, TN, USA",1,Tennessee,Briarcrest Christian (TN),,,,,ACT,,,c5a59daa-53a7-4de0-851f-fb12be893e9e,Lions,DET,Detroit,,2025-08-06T22:13:23.151076
be223960-250a-11f0-8c61-8d480134500e,Jackson Meeks,,Jackson,Meeks,WR,83.0,74,218.0,2003-03-24,"Phenix City, AL, USA",0,Syracuse,,,,,,ACT,,,c5a59daa-53a7-4de0-851f-fb12be893e9e,Lions,DET,Detroit,,2025-08-06T22:13:23.151079
bee08d8d-3b1a-4375-9ea3-e627da925807,Terrion Arnold,,Terrion,Arnold,CB,6.0,72,195.0,2003-03-22,"Tallahassee, FL, USA",2,Alabama,John Paul II Catholic (FL),2024.0,1.0,,"{'id': 'c5a59daa-53a7-4de0-851f-fb12be893e9e', 'name': 'Lions', 'market': 'Detroit', 'alias': 'DET', 'sr_id': 'sr:competitor:4419'}",ACT,,,c5a59daa-53a7-4de0-851f-fb12be893e9e,Lions,DET,Detroit,,2025-08-06T22:13:23.151084
c0c6761c-081c-426a-b186-26ff20791e70,Brodric Martin,,Brodric,Martin,DL,99.0,77,326.0,1999-05-24,"Tuscaloosa, AL, USA",3,Western Kentucky,Northridge (AL),2023.0,3.0,,"{'id': 'c5a59daa-53a7-4de0-851f-fb12be893e9e', 'name': 'Lions', 'market': 'Detroit', 'alias': 'DET', 'sr_id': 'sr:competitor:4419'}",ACT,,,c5a59daa-53a7-4de0-851f-fb12be893e9e,Lions,DET,Detroit,,2025-08-06T22:13:23.151088
c4da8885-d3f7-4593-b325-3e3dc408d1b6,Ennis Rakestraw Jr.,,Ennis,Rakestraw,CB,9.0,71,188.0,2002-06-05,"Dallas, TX, USA",2,Missouri,Duncanville (TX),2024.0,2.0,,"{'id': 'c5a59daa-53a7-4de0-851f-fb12be893e9e', 'name': 'Lions', 'market': 'Detroit', 'alias': 'DET', 'sr_id': 'sr:competitor:4419'}",ACT,,,c5a59daa-53a7-4de0-851f-fb12be893e9e,Lions,DET,Detroit,,2025-08-06T22:13:23.151092
d50c4700-63fe-11f0-989d-53f4a2d4a203,Tyson Russell,,Tyson,Russell,CB,35.0,71,185.0,,"Plantation, FL, USA",0,Vanderbilt,St. Thomas Aquinas (FL),,,,,ACT,,,c5a59daa-53a7-4de0-851f-fb12be893e9e,Lions,DET,Detroit,,2025-08-06T22:13:23.151100
db5f18c9-6f07-47a7-ba44-ff59a10e7651,Giovanni Manu,,Giovanni,Manu,OL,59.0,79,350.0,2001-01-26,",, TON",2,British Columbia (CAN),Pitt Meadows Secondary (CAN),2024.0,4.0,,"{'id': 'c5a59daa-53a7-4de0-851f-fb12be893e9e', 'name': 'Lions', 'market': 'Detroit', 'alias': 'DET', 'sr_id': 'sr:competitor:4419'}",ACT,,,c5a59daa-53a7-4de0-851f-fb12be893e9e,Lions,DET,Detroit,,2025-08-06T22:13:23.151104
e24c79c0-07c1-11ef-8750-a30ae2a12558,Loren Strickland,,Loren,Strickland,SAF,24.0,70,202.0,2000-05-31,"Carpentersville, IL, USA",2,Ball State,Jacobs (IL),,,,,ACT,,,c5a59daa-53a7-4de0-851f-fb12be893e9e,Lions,DET,Detroit,,2025-08-06T22:13:23.151116
e6d6138f-1081-457b-9d89-dc9cd0ab9598,Myles Adams,,Myles,Adams,DL,66.0,74,299.0,1998-03-09,"Arlington, TX, USA",4,Rice,Mansfield Summit (TX),,,,,ACT,,,c5a59daa-53a7-4de0-851f-fb12be893e9e,Lions,DET,Detroit,,2025-08-06T22:13:23.151120
f1011a22-4fd9-42a4-bbbe-f6d7f829db35,Christian Mahogany,,Christian,Mahogany,OL,73.0,75,327.0,2000-10-11,"Elmwood Park, NJ, USA",2,Boston College,Paramus Catholic (NJ),2024.0,6.0,,"{'id': 'c5a59daa-53a7-4de0-851f-fb12be893e9e', 'name': 'Lions', 'market': 'Detroit', 'alias': 'DET', 'sr_id': 'sr:competitor:4419'}",ACT,,,c5a59daa-53a7-4de0-851f-fb12be893e9e,Lions,DET,Detroit,,2025-08-06T22:13:23.151128
f2083e8e-df1e-4365-a5d1-235887841f42,Aidan Hutchinson,,Aidan,Hutchinson,DE,97.0,79,268.0,2000-08-09,"Plymouth, MI, USA",4,Michigan,Divine Child (MI),2022.0,1.0,,"{'id': 'c5a59daa-53a7-4de0-851f-fb12be893e9e', 'name': 'Lions', 'market': 'Detroit', 'alias': 'DET', 'sr_id': 'sr:competitor:4419'}",ACT,,,c5a59daa-53a7-4de0-851f-fb12be893e9e,Lions,DET,Detroit,,2025-08-06T22:13:23.151132
f6f39738-d9ec-45bb-8d6c-e64dfccdf3e4,Mekhi Wingo,,Mekhi,Wingo,DL,94.0,72,288.0,2003-04-17,"St. Louis, MO, USA",2,LSU,De Smet Jesuit (MO),2024.0,6.0,,"{'id': 'c5a59daa-53a7-4de0-851f-fb12be893e9e', 'name': 'Lions', 'market': 'Detroit', 'alias': 'DET', 'sr_id': 'sr:competitor:4419'}",PUP,,,c5a59daa-53a7-4de0-851f-fb12be893e9e,Lions,DET,Detroit,,2025-08-06T22:13:23.151140
fb855b6b-16ca-4224-8e05-bcd9e51e7230,Dominic Lovett,,Dominic,Lovett,WR,19.0,70,185.0,2002-11-08,"Belleville, IL, USA",0,Georgia,East St. Louis (IL),2025.0,7.0,,"{'id': 'c5a59daa-53a7-4de0-851f-fb12be893e9e', 'name': 'Lions', 'market': 'Detroit', 'alias': 'DET', 'sr_id': 'sr:competitor:4419'}",ACT,,,c5a59daa-53a7-4de0-851f-fb12be893e9e,Lions,DET,Detroit,,2025-08-06T22:13:23.151149
fbf61e90-f0d3-11ed-8009-87febfbad4f0,Mitchell Agude,,Mitchell,Agude,DE,50.0,76,262.0,1999-03-10,"Corona, CA, USA",1,Miami (FL),Santiago (CA),,,,,ACT,,,c5a59daa-53a7-4de0-851f-fb12be893e9e,Lions,DET,Detroit,,2025-08-06T22:13:23.151153
06b22647-5eb6-4e2b-9943-cda9758305c8,Collin Oliver,,Collin,Oliver,DL,45.0,74,240.0,2002-09-23,"Oklahoma City, OK, USA",0,Oklahoma State,Edmond Santa Fe (OK),2025.0,5.0,,"{'id': 'a20471b4-a8d9-40c7-95ad-90cc30e46932', 'name': 'Packers', 'market': 'Green Bay', 'alias': 'GB', 'sr_id': 'sr:competitor:4420'}",PUP,,,a20471b4-a8d9-40c7-95ad-90cc30e46932,Packers,GB,Green Bay,,2025-08-06T22:13:24.865505
06fb642c-b10b-4b23-966a-13668a7c4426,Savion Williams,,Savion,Williams,WR,83.0,76,222.0,2001-11-22,"Marshall, TX, USA",0,TCU,Marshall (TX),2025.0,3.0,,"{'id': 'a20471b4-a8d9-40c7-95ad-90cc30e46932', 'name': 'Packers', 'market': 'Green Bay', 'alias': 'GB', 'sr_id': 'sr:competitor:4420'}",ACT,,,a20471b4-a8d9-40c7-95ad-90cc30e46932,Packers,GB,Green Bay,,2025-08-06T22:13:24.865516
0782b3a2-9693-40f6-aff2-a21bc8fa4c5d,Kristian Welch,,Kristian,Welch,LB,54.0,75,240.0,1998-05-24,"Iola, WI, USA",6,Iowa,Iola-Scandinavia (WI),,,,,ACT,,,a20471b4-a8d9-40c7-95ad-90cc30e46932,Packers,GB,Green Bay,,2025-08-06T22:13:24.865534
0bf54af0-cd8f-48ac-96b9-b742562a3e53,Javon Bullard,,Javon,Bullard,SAF,20.0,70,198.0,2002-09-05,"Eatonton, GA, USA",2,Georgia,Baldwin (GA),2024.0,2.0,,"{'id': 'a20471b4-a8d9-40c7-95ad-90cc30e46932', 'name': 'Packers', 'market': 'Green Bay', 'alias': 'GB', 'sr_id': 'sr:competitor:4420'}",ACT,,,a20471b4-a8d9-40c7-95ad-90cc30e46932,Packers,GB,Green Bay,,2025-08-06T22:13:24.865544
0dd9d3e0-250c-11f0-8fb6-cb407e763387,Nazir Stackhouse,,Nazir,Stackhouse,DT,93.0,76,327.0,2002-04-18,"Stone Mountain, GA, USA",0,Georgia,Columbia (GA),,,,,ACT,,,a20471b4-a8d9-40c7-95ad-90cc30e46932,Packers,GB,Green Bay,,2025-08-06T22:13:24.865553
1a7b6176-ef99-4566-a38c-14abe051b899,Colby Wooden,,Colby,Wooden,DL,96.0,76,273.0,2000-12-21,"Lawrenceville, GA, USA",3,Auburn,Archer (GA),2023.0,4.0,,"{'id': 'a20471b4-a8d9-40c7-95ad-90cc30e46932', 'name': 'Packers', 'market': 'Green Bay', 'alias': 'GB', 'sr_id': 'sr:competitor:4420'}",ACT,,,a20471b4-a8d9-40c7-95ad-90cc30e46932,Packers,GB,Green Bay,,2025-08-06T22:13:24.865562
1f8b4936-d0f8-4e9e-9f6f-5f4138180d7d,Lukas Van Ness,,Lukas,Van Ness,DL,90.0,77,272.0,2001-07-06,"Barrington, IL, USA",3,Iowa,Barrington (IL),2023.0,1.0,,"{'id': 'a20471b4-a8d9-40c7-95ad-90cc30e46932', 'name': 'Packers', 'market': 'Green Bay', 'alias': 'GB', 'sr_id': 'sr:competitor:4420'}",ACT,,,a20471b4-a8d9-40c7-95ad-90cc30e46932,Packers,GB,Green Bay,,2025-08-06T22:13:24.865570
207784e0-e907-11ed-b8d0-4360e868e2f2,Brenton Cox Jr.,,Brenton,Cox,DL,57.0,76,250.0,2000-01-30,"Stockbridge, GA, USA",3,Florida,Stockbridge (GA),,,,,ACT,,,a20471b4-a8d9-40c7-95ad-90cc30e46932,Packers,GB,Green Bay,,2025-08-06T22:13:24.865578
20fbe140-262c-11f0-b60d-5dffc68a5b49,Garnett Hollis Jr.,,Garnett,Hollis,CB,41.0,72,199.0,,"Nashville, TN, USA",0,West Virginia,Battle Ground Academy (TN),,,,,ACT,,,a20471b4-a8d9-40c7-95ad-90cc30e46932,Packers,GB,Green Bay,,2025-08-06T22:13:24.865586
36953df8-fbc3-4505-b5b3-dec8433620dc,Bo Melton,,Bo,Melton,CB,16.0,71,189.0,1999-05-18,"Mays Landing, NJ, USA",2,Rutgers,Cedar Creek (NJ),2022.0,7.0,,"{'id': '3d08af9e-c767-4f88-a7dc-b920c6d2b4a8', 'name': 'Seahawks', 'market': 'Seattle', 'alias': 'SEA', 'sr_id': 'sr:competitor:4430'}",ACT,,,a20471b4-a8d9-40c7-95ad-90cc30e46932,Packers,GB,Green Bay,,2025-08-06T22:13:24.865620
3759b970-07ca-11ef-b898-a784ac1da012,James Ester,,James,Ester,DL,98.0,75,289.0,2001-08-30,"Detroit, MI, USA",1,Northern Illinois,Cass Technical (MI),,,,,ACT,,,a20471b4-a8d9-40c7-95ad-90cc30e46932,Packers,GB,Green Bay,,2025-08-06T22:13:24.865628
416e4960-263e-11f0-9935-a306441400b5,Jared Bartlett,,Jared,Bartlett,LB,51.0,74,238.0,,"Miami, FL, USA",0,Cincinnati,Collins Hill (FL),,,,,ACT,,,a20471b4-a8d9-40c7-95ad-90cc30e46932,Packers,GB,Green Bay,,2025-08-06T22:13:24.865645
43786378-9086-4abd-9757-e62617570dc8,Jordan Morgan,,Jordan,Morgan,OT,77.0,77,311.0,2001-08-04,"Marana, AZ, USA",2,Arizona,Marana (AZ),2024.0,1.0,,"{'id': 'a20471b4-a8d9-40c7-95ad-90cc30e46932', 'name': 'Packers', 'market': 'Green Bay', 'alias': 'GB', 'sr_id': 'sr:competitor:4420'}",ACT,,,a20471b4-a8d9-40c7-95ad-90cc30e46932,Packers,GB,Green Bay,,2025-08-06T22:13:24.865654
4a6fd480-8a81-41f1-a0ba-1dd2e02e6c44,Jacob Monk,,Jacob,Monk,OL,62.0,75,308.0,2001-06-04,"Clayton, NC, USA",2,Duke,Corinth Holders (NC),2024.0,5.0,,"{'id': 'a20471b4-a8d9-40c7-95ad-90cc30e46932', 'name': 'Packers', 'market': 'Green Bay', 'alias': 'GB', 'sr_id': 'sr:competitor:4420'}",ACT,,,a20471b4-a8d9-40c7-95ad-90cc30e46932,Packers,GB,Green Bay,,2025-08-06T22:13:24.865673
5250f409-d4d7-48ac-adf4-35c3561ffad1,Devonte Wyatt,,Devonte,Wyatt,DL,95.0,75,304.0,1998-03-31,"Decatur, GA, USA",4,Georgia,Towers (GA),2022.0,1.0,,"{'id': 'a20471b4-a8d9-40c7-95ad-90cc30e46932', 'name': 'Packers', 'market': 'Green Bay', 'alias': 'GB', 'sr_id': 'sr:competitor:4420'}",ACT,,,a20471b4-a8d9-40c7-95ad-90cc30e46932,Packers,GB,Green Bay,,2025-08-06T22:13:24.865682
5424462c-3f8e-4e2a-832d-c29916d395cb,Edgerrin Cooper,,Edgerrin,Cooper,LB,56.0,74,229.0,2001-11-17,"Covington, LA, USA",2,Texas A&M,Covington (LA),2024.0,2.0,,"{'id': 'a20471b4-a8d9-40c7-95ad-90cc30e46932', 'name': 'Packers', 'market': 'Green Bay', 'alias': 'GB', 'sr_id': 'sr:competitor:4420'}",ACT,,,a20471b4-a8d9-40c7-95ad-90cc30e46932,Packers,GB,Green Bay,,2025-08-06T22:13:24.865691
550faa56-ac7d-45ca-b4f4-23f98cfce035,John Williams,,John,Williams,G,73.0,76,322.0,,"Bolingbrook, IL, USA",0,Cincinnati,Bolingbrook (IL),2025.0,7.0,,"{'id': 'a20471b4-a8d9-40c7-95ad-90cc30e46932', 'name': 'Packers', 'market': 'Green Bay', 'alias': 'GB', 'sr_id': 'sr:competitor:4420'}",PUP,,,a20471b4-a8d9-40c7-95ad-90cc30e46932,Packers,GB,Green Bay,,2025-08-06T22:13:24.865701
56b26b71-8f1e-416c-a7e5-62cd67c98f4b,Matt Orzech,,Matt,Orzech,LS,42.0,75,245.0,1995-04-12,"San Diego, CA, USA",6,Azusa Pacific,Paloma Valley (CA),,,,,ACT,,,a20471b4-a8d9-40c7-95ad-90cc30e46932,Packers,GB,Green Bay,,2025-08-06T22:13:24.865718
573375f0-ca1f-11ec-aeb5-1b91b32ddede,Arron Mosby,,Arron,Mosby,DL,53.0,75,250.0,1999-04-13,"Sanger, CA, USA",3,Fresno State,Sanger (CA),,,,,ACT,,,a20471b4-a8d9-40c7-95ad-90cc30e46932,Packers,GB,Green Bay,,2025-08-06T22:13:24.865727
58ef54b0-08b4-11ef-b5a8-6d7865e57714,Omar Brown,,Omar,Brown,SAF,40.0,73,205.0,2000-10-12,"Minneapolis, MN, USA",1,Nebraska,Minneapolis North (MN),,,,,ACT,,,a20471b4-a8d9-40c7-95ad-90cc30e46932,Packers,GB,Green Bay,,2025-08-06T22:13:24.865734
5fccd65c-cc7c-4e59-97fd-1078d4c868a8,Rasheed Walker,,Rasheed,Walker,T,63.0,78,324.0,2000-02-13,"Washington, DC, USA",4,Penn State,North Point (MD),2022.0,7.0,,"{'id': 'a20471b4-a8d9-40c7-95ad-90cc30e46932', 'name': 'Packers', 'market': 'Green Bay', 'alias': 'GB', 'sr_id': 'sr:competitor:4420'}",ACT,,,a20471b4-a8d9-40c7-95ad-90cc30e46932,Packers,GB,Green Bay,,2025-08-06T22:13:24.865752
6120d1a4-44bb-478d-8911-a7543418f1ad,Barryn Sorrell,,Barryn,Sorrell,DL,99.0,75,256.0,2002-12-22,"New Orleans, LA, USA",0,Texas,Holy Cross (LA),2025.0,4.0,,"{'id': 'a20471b4-a8d9-40c7-95ad-90cc30e46932', 'name': 'Packers', 'market': 'Green Bay', 'alias': 'GB', 'sr_id': 'sr:competitor:4420'}",ACT,,,a20471b4-a8d9-40c7-95ad-90cc30e46932,Packers,GB,Green Bay,,2025-08-06T22:13:24.865761
6444feb1-f5a4-4b45-9a45-79308a4445fd,Brandon McManus,,Brandon,McManus,K,17.0,75,201.0,1991-07-25,"Hatfield, PA, USA",12,Temple,North Penn (PA),,,,,ACT,,,a20471b4-a8d9-40c7-95ad-90cc30e46932,Packers,GB,Green Bay,,2025-08-06T22:13:24.865777
65a10c30-673b-11f0-bdfd-91543468d8c2,Mark McNamee,,Mark,McNamee,K,41.0,76,208.0,1995-10-11,",,IRL",0,,,,,,,ACT,,,a20471b4-a8d9-40c7-95ad-90cc30e46932,Packers,GB,Green Bay,,2025-08-06T22:13:24.865785
67ffa300-250b-11f0-98d3-01166c061cfb,Jamon Johnson,,Jamon,Johnson,LB,48.0,73,236.0,2001-11-28,"Hyattsville, MD, USA",0,Kentucky,Saint Frances Academy (MD),,,,,ACT,,,a20471b4-a8d9-40c7-95ad-90cc30e46932,Packers,GB,Green Bay,,2025-08-06T22:13:24.865793
69325730-2f3e-11f0-85d5-b9c4bfaa75e3,Taylor Elgersma,,Taylor,Elgersma,QB,19.0,77,227.0,2002-03-27,"London, ON, CAN",0,Wilfrid Laurier (CAN),Oakridge (ON),,,,,ACT,,,a20471b4-a8d9-40c7-95ad-90cc30e46932,Packers,GB,Green Bay,,2025-08-06T22:13:24.865801
6a3a2ce0-250f-11f0-a2d7-45cc0042ac58,J.J. Lippe,,J.J.,Lippe,G,61.0,77,302.0,2001-05-24,"Milwaukee, WI, USA",0,Northern Illinois,Whitefish Bay (WI),,,,,ACT,,,a20471b4-a8d9-40c7-95ad-90cc30e46932,Packers,GB,Green Bay,,2025-08-06T22:13:24.865808
6a4c3e31-0fcc-47c6-9022-bdc26b083009,Kingsley Enagbare,,Kingsley,Enagbare,DL,55.0,76,258.0,2000-01-18,"Atlanta, GA, USA",4,South Carolina,Hapeville Charter Academy (GA),2022.0,5.0,,"{'id': 'a20471b4-a8d9-40c7-95ad-90cc30e46932', 'name': 'Packers', 'market': 'Green Bay', 'alias': 'GB', 'sr_id': 'sr:competitor:4420'}",ACT,,,a20471b4-a8d9-40c7-95ad-90cc30e46932,Packers,GB,Green Bay,,2025-08-06T22:13:24.865817
6fd330e6-8cab-4351-b9e8-bc6ffb125b1c,Zayne Anderson,,Zayne,Anderson,SAF,39.0,74,206.0,1997-01-03,"Stansbury Park, UT, USA",3,BYU,Stansbury Park (UT),,,,,ACT,,,a20471b4-a8d9-40c7-95ad-90cc30e46932,Packers,GB,Green Bay,,2025-08-06T22:13:24.865825
71bd62b0-3ccb-11f0-b22b-71ee09ef21d6,Sam Brown Jr.,,Sam,Brown,WR,,74,200.0,2002-08-15,"Savannah, GA, USA",0,Miami (FL),New Hampstead (GA),,,,,IR,,,a20471b4-a8d9-40c7-95ad-90cc30e46932,Packers,GB,Green Bay,,2025-08-06T22:13:24.865833
848e4531-e43d-4ae1-a2d8-e0d258fb2c93,Aaron Banks,,Aaron,Banks,G,65.0,77,325.0,1997-09-03,"Alameda, CA, USA",5,Notre Dame,El Cerrito (CA),2021.0,2.0,,"{'id': 'f0e724b0-4cbf-495a-be47-013907608da9', 'name': '49ers', 'market': 'San Francisco', 'alias': 'SF', 'sr_id': 'sr:competitor:4389'}",ACT,,,a20471b4-a8d9-40c7-95ad-90cc30e46932,Packers,GB,Green Bay,,2025-08-06T22:13:24.865860
8f78ae50-07c4-11ef-a987-1fc365c9c772,Julian Hicks,,Julian,Hicks,WR,81.0,74,201.0,1999-09-29,"Cleveland, OH, USA",1,University at Albany,Mayfield (OH),,,,,ACT,,,a20471b4-a8d9-40c7-95ad-90cc30e46932,Packers,GB,Green Bay,,2025-08-06T22:13:24.865867
8fbc9bcf-c367-46bc-8017-ce87e84aeaff,Evan Williams,,Evan,Williams,SAF,33.0,71,200.0,2001-07-28,"Los Gatos, CA, USA",2,Oregon,Saint Francis (CA),2024.0,4.0,,"{'id': 'a20471b4-a8d9-40c7-95ad-90cc30e46932', 'name': 'Packers', 'market': 'Green Bay', 'alias': 'GB', 'sr_id': 'sr:competitor:4420'}",ACT,,,a20471b4-a8d9-40c7-95ad-90cc30e46932,Packers,GB,Green Bay,,2025-08-06T22:13:24.865876
8ffe9816-bbce-463e-a860-937253af6497,Trey Hill,,Trey,Hill,C,64.0,76,319.0,2000-01-23,"Warner Robins, GA, USA",4,Georgia,Houston County (GA),2021.0,6.0,,"{'id': 'ad4ae08f-d808-42d5-a1e6-e9bc4e34d123', 'name': 'Bengals', 'market': 'Cincinnati', 'alias': 'CIN', 'sr_id': 'sr:competitor:4416'}",ACT,,,a20471b4-a8d9-40c7-95ad-90cc30e46932,Packers,GB,Green Bay,,2025-08-06T22:13:24.865885
92e24ebb-25e5-413a-95d4-26936bdb6a70,Isaiah McDuffie,,Isaiah,McDuffie,LB,58.0,73,227.0,1999-07-21,"Buffalo, NY, USA",5,Boston College,Bennett (NY),2021.0,6.0,,"{'id': 'a20471b4-a8d9-40c7-95ad-90cc30e46932', 'name': 'Packers', 'market': 'Green Bay', 'alias': 'GB', 'sr_id': 'sr:competitor:4420'}",ACT,,,a20471b4-a8d9-40c7-95ad-90cc30e46932,Packers,GB,Green Bay,,2025-08-06T22:13:24.865894
